transaction_id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,date_only
19648592,2017-06-12 16:56:00,688,6106,15.71,Chip Transaction,34702,Provo,UT,84604,5310,,2017-06-12
20634399,2018-01-07 08:11:00,1591,2056,1.43,Chip Transaction,43293,Camano Island,WA,98282,5499,,2018-01-07
21954604,2018-10-14 07:41:00,1147,3924,50.78,Chip Transaction,89448,Whitehouse Station,NJ,8889,7538,,2018-10-14
18917801,2017-01-08 15:20:00,543,5996,12.72,Chip Transaction,50783,Coos Bay,OR,97420,5411,,2017-01-08
18887234,2017-01-02 08:28:00,1424,4876,85.0,Chip Transaction,59935,Kingman,AZ,86401,5499,,2017-01-02
21853444,2018-09-22 14:56:00,648,3888,8.95,Chip Transaction,83271,Clovis,NM,88101,4214,,2018-09-22
18358501,2016-09-11 12:13:00,732,1115,37.06,Swipe Transaction,59935,Wichita,KS,67204,5499,,2016-09-11
18023481,2016-07-01 21:43:00,1684,2140,84.0,Chip Transaction,26810,Blaine,TN,37709,5541,,2016-07-01
19930012,2017-08-11 04:19:00,702,4199,140.52,Chip Transaction,20561,Huntington Station,NY,11746,5912,,2017-08-11
19413799,2017-04-24 07:05:00,1969,5549,1.79,Chip Transaction,43293,Anna Maria,FL,34216,5499,,2017-04-24
21755790,2018-09-01 20:29:00,1379,2604,6.59,Swipe Transaction,32606,Bluemont,VA,20135,7832,,2018-09-01
21621050,2018-08-04 11:53:00,803,1172,52.79,Chip Transaction,32175,Santa Rosa,CA,95409,7538,,2018-08-04
20147275,2017-09-26 06:54:00,1192,1211,5.56,Chip Transaction,55060,Salisbury,NC,28147,5812,,2017-09-26
19868374,2017-07-28 21:16:00,323,2467,-52.0,Chip Transaction,61195,Fresno,CA,93726,5541,,2017-07-28
17609935,2016-04-04 14:30:00,1300,1337,19.08,Chip Transaction,75781,White Hall,AR,71602,5411,,2016-04-04
18965229,2017-01-18 17:38:00,154,4340,4.93,Chip Transaction,22204,Fayetteville,NC,28314,5541,,2017-01-18
20386489,2017-11-15 16:57:00,951,2628,47.04,Chip Transaction,32606,Downey,CA,90241,7832,,2017-11-15
18752853,2016-12-04 13:10:00,720,4136,-72.0,Chip Transaction,22204,Detroit,MI,48209,5541,,2016-12-04
18632582,2016-11-08 20:48:00,122,2034,42.21,Chip Transaction,43293,Raceland,LA,70394,5499,,2016-11-08
19431594,2017-04-27 18:18:00,503,1088,18.85,Swipe Transaction,27601,Chicago,IL,60629,7538,,2017-04-27
20247177,2017-10-17 10:09:00,1168,3239,88.0,Chip Transaction,43293,Berkeley Heights,NJ,7922,5499,Bad PIN,2017-10-17
20664439,2018-01-13 13:49:00,1985,2834,23.29,Swipe Transaction,50783,Alpharetta,GA,30022,5411,,2018-01-13
20478196,2017-12-05 08:23:00,37,1230,-83.0,Chip Transaction,26810,Hastings,NY,13076,5541,,2017-12-05
19531479,2017-05-18 21:55:00,150,2505,21.99,Chip Transaction,22204,Anaheim,CA,92808,5541,,2017-05-18
17721426,2016-04-28 12:41:00,1692,3646,93.24,Chip Transaction,22204,Katonah,NY,10536,5541,,2016-04-28
19730264,2017-06-29 19:13:00,1772,5657,0.91,Swipe Transaction,14528,Rancho Cucamonga,CA,91730,5499,,2017-06-29
17545510,2016-03-21 18:54:00,0,4639,160.0,Chip Transaction,27092,Portland,ME,4102,4829,,2016-03-21
21341380,2018-06-06 11:58:00,762,1080,50.06,Chip Transaction,85280,East Liberty,OH,43319,5192,,2018-06-06
20889559,2018-03-02 12:19:00,549,4770,8.96,Swipe Transaction,83271,Glendale,AZ,85302,4214,,2018-03-02
21697123,2018-08-20 14:35:00,1403,2830,100.42,Chip Transaction,28143,Indianapolis,IN,46235,7922,,2018-08-20
18360662,2016-09-11 21:05:00,1315,5434,41.99,Chip Transaction,86616,Salem,IL,62881,4814,,2016-09-11
18272504,2016-08-24 02:46:00,1084,3064,3.76,Chip Transaction,59935,Tacoma,WA,98404,5499,,2016-08-24
22246502,2018-12-15 06:39:00,581,3691,15.3,Chip Transaction,86410,Kenner,LA,70065,5211,,2018-12-15
19499174,2017-05-12 07:31:00,394,4717,1.92,Chip Transaction,20519,Bloomfield,NJ,7003,5942,,2017-05-12
18076670,2016-07-13 08:39:00,1541,228,24.3,Swipe Transaction,83480,Clinton,TN,37716,9402,,2016-07-13
19557560,2017-05-24 13:02:00,1837,5275,65.14,Chip Transaction,60569,Los Angeles,CA,90002,5300,,2017-05-24
19806445,2017-07-15 18:18:00,1302,5464,26.49,Swipe Transaction,50867,Jefferson,NC,28640,5541,,2017-07-15
17689911,2016-04-21 15:29:00,63,60,1.19,Online Transaction,39021,ONLINE,,,4784,,2016-04-21
17340885,2016-02-06 04:54:00,1451,250,93.1,Chip Transaction,50783,Revere,MA,2151,5411,,2016-02-06
17280754,2016-01-24 08:44:00,441,5223,0.95,Swipe Transaction,72515,Winston,GA,30187,5814,,2016-01-24
22255230,2018-12-16 19:43:00,487,2024,65.51,Chip Transaction,68102,Albany,NY,12203,5812,,2018-12-16
19004342,2017-01-27 06:07:00,847,4531,100.0,Chip Transaction,27092,Billings,OK,74630,4829,,2017-01-27
19005270,2017-01-27 08:56:00,688,5209,11.53,Swipe Transaction,44578,Provo,UT,84606,5812,,2017-01-27
21665251,2018-08-13 19:50:00,52,4976,53.1,Chip Transaction,25887,Pleasant Valley,NY,12569,5814,,2018-08-13
17735515,2016-05-01 14:43:00,1528,3752,80.0,Chip Transaction,27092,Shreveport,LA,71108,4829,,2016-05-01
20173744,2017-10-01 15:20:00,1330,4579,27.48,Chip Transaction,61195,Santa Maria,CA,93458,5541,,2017-10-01
20104677,2017-09-16 21:50:00,1183,4701,51.18,Chip Transaction,64008,Clarksville,IN,47129,5812,,2017-09-16
21613934,2018-08-02 22:45:00,1996,4212,48.0,Chip Transaction,25887,Alvin,TX,77511,5814,,2018-08-02
20789575,2018-02-09 07:59:00,383,1092,4.55,Chip Transaction,98648,Oakdale,LA,71463,5814,,2018-02-09
20154504,2017-09-27 13:57:00,47,4952,32.19,Online Transaction,13154,ONLINE,,,4900,,2017-09-27
20928245,2018-03-10 14:33:00,1769,5599,18.29,Chip Transaction,32175,Mantua,NJ,8051,7538,,2018-03-10
21307111,2018-05-30 08:32:00,1170,4353,2.73,Chip Transaction,61195,Mount Pleasant,NC,28124,5541,,2018-05-30
21752915,2018-09-01 09:56:00,229,5942,375.44,Swipe Transaction,59474,Austin,TX,78758,3722,,2018-09-01
17561377,2016-03-25 08:51:00,257,4386,60.0,Swipe Transaction,27092,North Hollywood,CA,91605,4829,,2016-03-25
18940178,2017-01-13 11:35:00,1473,3839,76.0,Swipe Transaction,59935,Nixa,MO,65714,5499,,2017-01-13
21760280,2018-09-02 18:27:00,1818,2259,120.0,Chip Transaction,27092,Virginia Beach,VA,23452,4829,,2018-09-02
21222886,2018-05-12 07:03:00,547,5298,49.59,Chip Transaction,83124,Delavan,WI,53115,5310,,2018-05-12
18791545,2016-12-12 16:25:00,502,3521,0.43,Swipe Transaction,14528,Rural Valley,PA,16249,5499,,2016-12-12
22086816,2018-11-11 07:52:00,1361,4950,14.49,Chip Transaction,80851,Detroit,MI,48202,5912,,2018-11-11
22267408,2018-12-19 13:28:00,980,5052,31.27,Chip Transaction,86018,Gwynn Oak,MD,21207,7230,,2018-12-19
19714516,2017-06-26 14:57:00,1173,4696,56.0,Chip Transaction,36571,Casper,WY,82604,5912,,2017-06-26
17510989,2016-03-14 11:11:00,1644,3444,5.03,Chip Transaction,45926,Westminster,SC,29693,5814,,2016-03-14
18168050,2016-08-01 15:47:00,1533,3097,69.88,Chip Transaction,75936,Dupont,IN,47231,5814,,2016-08-01
20815034,2018-02-14 14:39:00,120,3806,100.0,Chip Transaction,27092,Muskego,WI,53150,4829,,2018-02-14
17259667,2016-01-19 13:59:00,764,286,50.27,Chip Transaction,93159,Warner Robins,GA,31088,5300,,2016-01-19
20740267,2018-01-29 14:50:00,1475,3746,10.05,Chip Transaction,22204,Ewa Beach,HI,96706,5541,,2018-01-29
21600657,2018-07-31 08:02:00,797,4060,8.08,Swipe Transaction,75781,Honolulu,HI,96826,5411,,2018-07-31
21533440,2018-07-17 03:23:00,402,2536,-306.0,Chip Transaction,39991,Lincoln Park,MI,48146,3771,,2018-07-17
17828578,2016-05-21 13:18:00,351,2244,11.1,Chip Transaction,20561,Flushing,NY,11355,5912,,2016-05-21
19177855,2017-03-04 19:57:00,397,3961,11.9,Chip Transaction,25221,Philadelphia,PA,19133,5813,,2017-03-04
17969487,2016-06-20 11:08:00,970,5679,6.4,Swipe Transaction,48367,Port Orange,FL,32128,7210,,2016-06-20
18368407,2016-09-13 12:34:00,1340,2954,117.82,Swipe Transaction,88740,Houston,TX,77064,5300,,2016-09-13
17303318,2016-01-28 19:51:00,1595,2429,29.23,Swipe Transaction,66428,Bronx,NY,10463,4121,,2016-01-28
18441782,2016-09-29 07:47:00,1543,4425,3.71,Chip Transaction,20519,Sherman Oaks,CA,91403,5942,,2016-09-29
19723632,2017-06-28 12:15:00,1849,5904,68.0,Chip Transaction,22204,Tacoma,WA,98465,5541,,2017-06-28
18473643,2016-10-05 21:46:00,1279,4188,31.32,Chip Transaction,15177,Novi,MI,48375,5813,,2016-10-05
22031199,2018-10-30 13:13:00,98,4143,6.94,Chip Transaction,75781,Seymour,IL,61875,5411,,2018-10-30
18825837,2016-12-20 06:31:00,1604,1095,5.33,Chip Transaction,47820,Batesville,MS,38606,5912,,2016-12-20
20692950,2018-01-19 14:53:00,496,5806,80.0,Chip Transaction,61195,Mesquite,TX,75149,5541,,2018-01-19
20777046,2018-02-06 13:37:00,996,1279,-64.0,Swipe Transaction,22204,Hollywood,FL,33024,5541,,2018-02-06
19526780,2017-05-18 01:20:00,1357,5615,18.64,Chip Transaction,83693,Philadelphia,PA,19118,5921,,2017-05-18
18957044,2017-01-17 07:16:00,1618,5363,7.61,Chip Transaction,59397,Mount Vernon,NY,10552,5812,,2017-01-17
21639822,2018-08-08 13:08:00,723,232,11.25,Chip Transaction,69972,Houston,TX,77015,5814,,2018-08-08
19936538,2017-08-12 10:51:00,42,4859,9.01,Swipe Transaction,22204,Valdosta,GA,31602,5541,,2017-08-12
21436505,2018-06-26 14:39:00,1482,1254,49.98,Online Transaction,27310,ONLINE,,,7349,,2018-06-26
18612184,2016-11-04 13:46:00,1727,5982,35.94,Swipe Transaction,61195,Columbia,SC,29229,5541,,2016-11-04
22226441,2018-12-10 18:30:00,114,5283,31.65,Chip Transaction,33234,North Hollywood,CA,91606,5812,,2018-12-10
19004588,2017-01-27 06:58:00,1797,5660,55.4,Online Transaction,15143,ONLINE,,,4784,,2017-01-27
21168343,2018-04-30 13:14:00,419,3587,19.13,Chip Transaction,75781,Atwater,CA,95301,5411,,2018-04-30
20359576,2017-11-10 06:50:00,552,3275,-71.0,Chip Transaction,43293,Gainesville,FL,32608,5499,,2017-11-10
18994118,2017-01-24 22:00:00,726,3391,46.13,Chip Transaction,59935,Harbor City,CA,90710,5499,,2017-01-24
19051902,2017-02-06 10:12:00,329,3069,42.2,Chip Transaction,48346,Carpinteria,CA,93014,7538,,2017-02-06
20385136,2017-11-15 12:46:00,34,3342,7.14,Online Transaction,47399,ONLINE,,,5815,,2017-11-15
19956604,2017-08-16 15:54:00,1797,300,57.89,Online Transaction,9932,ONLINE,,,5311,,2017-08-16
21729188,2018-08-27 10:10:00,165,5146,120.0,Chip Transaction,27092,Oakland,CA,94619,4829,,2018-08-27
20565158,2017-12-23 13:31:00,1128,3144,15.35,Chip Transaction,20561,Newport,VT,5855,5912,,2017-12-23
17935477,2016-06-13 08:55:00,964,294,0.93,Swipe Transaction,92979,Palisades Park,NJ,7650,5912,,2016-06-13
17879869,2016-06-01 11:03:00,699,4283,13.85,Swipe Transaction,23312,South New Berlin,NY,13843,5411,,2016-06-01
17980253,2016-06-22 15:16:00,1382,1110,2.15,Chip Transaction,48618,Dallas,TX,75283,5251,,2016-06-22
19172828,2017-03-03 19:00:00,754,4122,48.33,Chip Transaction,44578,Myrtle Beach,SC,29579,5812,,2017-03-03
20221560,2017-10-11 16:52:00,808,3969,26.24,Chip Transaction,20519,Brentwood,NY,11717,5942,,2017-10-11
20309838,2017-10-30 14:38:00,1332,4880,-60.0,Chip Transaction,22204,Port Chester,NY,10573,5541,,2017-10-30
18781324,2016-12-10 15:25:00,1874,2106,16.29,Chip Transaction,31720,Miami,FL,33175,5921,,2016-12-10
18286473,2016-08-27 01:20:00,1256,6116,15.25,Swipe Transaction,3704,West Hartford,CT,6119,5813,,2016-08-27
20696620,2018-01-20 11:10:00,1366,315,19.33,Chip Transaction,75936,Jacksonville,FL,32210,5814,,2018-01-20
19011149,2017-01-28 12:15:00,50,5471,97.98,Swipe Transaction,81833,Daggett,MI,49821,5912,,2017-01-28
21667786,2018-08-14 12:37:00,1241,3724,36.55,Chip Transaction,41260,New Bremen,OH,45869,5541,,2018-08-14
18633950,2016-11-09 08:13:00,1512,2582,65.0,Chip Transaction,43293,Indianapolis,IN,46236,5499,Technical Glitch,2016-11-09
20736695,2018-01-28 18:00:00,94,2890,23.47,Online Transaction,39021,ONLINE,,,4784,,2018-01-28
21945524,2018-10-12 09:26:00,1227,3515,3.71,Chip Transaction,94141,Plymouth,MI,48170,5812,,2018-10-12
17668302,2016-04-17 08:36:00,1783,10,2.64,Chip Transaction,59397,Emeryville,CA,94608,5812,,2016-04-17
18933123,2017-01-11 22:44:00,1168,3239,64.87,Chip Transaction,43293,Berkeley Heights,NJ,7922,5499,,2017-01-11
22029630,2018-10-30 07:31:00,1699,4245,6.19,Chip Transaction,28152,San Jose,CA,95134,7538,,2018-10-30
20370199,2017-11-12 10:32:00,1526,4722,13.55,Chip Transaction,48628,Burney,CA,96013,5812,,2017-11-12
20692740,2018-01-19 14:17:00,77,5688,120.0,Chip Transaction,27092,Mechanicsburg,PA,17050,4829,,2018-01-19
18354095,2016-09-10 13:26:00,1644,3444,276.95,Online Transaction,17976,ONLINE,,,4900,,2016-09-10
17736535,2016-05-01 18:52:00,1169,4778,26.73,Online Transaction,18563,ONLINE,,,4121,,2016-05-01
18156519,2016-07-30 09:37:00,1076,3858,35.51,Swipe Transaction,43293,Fayetteville,NC,28306,5499,,2016-07-30
22058037,2018-11-05 04:33:00,377,4602,69.2,Swipe Transaction,20561,Kent,WA,98032,5912,,2018-11-05
19723912,2017-06-28 13:00:00,1788,289,7.74,Chip Transaction,25887,Raceland,LA,70394,5814,,2017-06-28
17673162,2016-04-18 08:31:00,1412,5687,4.15,Chip Transaction,59935,Bowling Green,KY,42103,5499,,2016-04-18
17262743,2016-01-20 08:55:00,671,5592,82.0,Chip Transaction,26810,Blytheville,AR,72315,5541,,2016-01-20
19743593,2017-07-02 15:39:00,1102,2822,777.83,Online Transaction,84554,ONLINE,,,7801,,2017-07-02
19956752,2017-08-16 16:23:00,1901,2158,-59.0,Chip Transaction,43293,Saint Johns,MI,48879,5499,,2017-08-16
19535970,2017-05-19 19:30:00,605,212,149.54,Online Transaction,37387,ONLINE,,,4899,,2017-05-19
21938121,2018-10-10 16:03:00,520,2020,58.23,Chip Transaction,95743,Douglassville,PA,19518,5310,,2018-10-10
17913745,2016-06-08 13:40:00,32,3475,37.94,Swipe Transaction,70035,Greensburg,PA,15601,7832,,2016-06-08
18502020,2016-10-12 06:08:00,477,2450,4.12,Swipe Transaction,82631,Holden,ME,4429,5411,,2016-10-12
21102475,2018-04-16 14:24:00,377,4669,-66.0,Swipe Transaction,59935,Kent,WA,98032,5499,,2018-04-16
17454043,2016-03-02 07:07:00,127,1086,56.77,Chip Transaction,37972,Luverne,AL,36049,5300,,2016-03-02
18191659,2016-08-06 18:44:00,285,5747,100.0,Swipe Transaction,27092,San Jose,CA,95111,4829,,2016-08-06
18290690,2016-08-27 23:26:00,1802,2324,29.97,Chip Transaction,82981,Monroe Township,NJ,8831,5912,,2016-08-27
20308033,2017-10-30 08:41:00,1576,2480,51.7,Chip Transaction,20561,Waterford,MI,48329,5912,,2017-10-30
17626150,2016-04-08 04:45:00,1966,4087,43.79,Online Transaction,81759,ONLINE,,,7349,,2016-04-08
18632633,2016-11-08 21:04:00,1245,6008,22.69,Chip Transaction,82981,Gloucester,VA,23061,5912,,2016-11-08
18117961,2016-07-21 22:31:00,1433,5841,50.22,Swipe Transaction,45926,Phoenix,AZ,85085,5814,,2016-07-21
19337199,2017-04-07 18:30:00,1366,315,9.36,Chip Transaction,30893,Jacksonville,FL,32210,5411,,2017-04-07
19990171,2017-08-23 17:54:00,1672,4001,0.94,Swipe Transaction,14528,Westlake,OH,44145,5499,,2017-08-23
21851747,2018-09-22 09:52:00,1461,103,2.36,Chip Transaction,50783,Clinton,OH,44216,5411,,2018-09-22
19418429,2017-04-25 07:08:00,1147,2042,19.03,Swipe Transaction,22204,Whitehouse Station,NJ,8889,5541,,2017-04-25
18307980,2016-08-31 13:41:00,1155,2997,0.75,Swipe Transaction,86438,Rio Rico,AZ,85648,5499,,2016-08-31
18709344,2016-11-25 08:02:00,1880,2014,15.86,Swipe Transaction,83271,Milwaukee,WI,53211,4214,,2016-11-25
20422107,2017-11-23 09:42:00,1682,3407,6.33,Chip Transaction,59935,Grand Forks,ND,58201,5499,,2017-11-23
17653972,2016-04-14 06:16:00,1482,1254,86.83,Chip Transaction,43293,Alpharetta,GA,30005,5499,,2016-04-14
20588946,2017-12-28 14:21:00,164,3210,-90.0,Chip Transaction,59935,Findlay,OH,45840,5499,,2017-12-28
19945193,2017-08-14 10:01:00,28,5198,74.91,Swipe Transaction,59935,Woodbridge,VA,22191,5499,Insufficient Balance,2017-08-14
21947078,2018-10-12 14:03:00,1195,4459,73.61,Chip Transaction,13646,Caledonia,MN,55921,7538,,2018-10-12
22262769,2018-12-18 14:22:00,134,6080,-374.0,Chip Transaction,57133,Waianae,HI,96792,3730,,2018-12-18
17988587,2016-06-24 12:38:00,394,6057,27.93,Chip Transaction,52884,Stamford,CT,6906,7210,,2016-06-24
18342366,2016-09-07 20:16:00,1340,6035,11.86,Chip Transaction,69972,Houston,TX,77064,5814,,2016-09-07
22225139,2018-12-10 13:18:00,742,3943,129.47,Swipe Transaction,48919,Manassas,VA,20111,5311,,2018-12-10
21544125,2018-07-19 09:35:00,394,4717,25.85,Online Transaction,16798,ONLINE,,,4121,,2018-07-19
21898143,2018-10-02 09:03:00,34,1166,60.0,Chip Transaction,27092,Sacramento,CA,95829,4829,Bad PIN,2018-10-02
19015818,2017-01-29 13:07:00,494,3273,3.47,Chip Transaction,20519,Alexandria,VA,22309,5942,,2017-01-29
18877524,2016-12-31 07:05:00,552,3275,70.81,Chip Transaction,43293,Gainesville,FL,32608,5499,,2016-12-31
20209439,2017-10-09 09:39:00,1591,2847,8.43,Online Transaction,88998,ONLINE,,,4784,,2017-10-09
19561325,2017-05-25 09:47:00,1561,2966,38.38,Chip Transaction,21507,Fort Mill,SC,29715,5655,,2017-05-25
20569964,2017-12-24 15:31:00,77,5906,62.01,Chip Transaction,81477,Carlisle,PA,17013,5311,,2017-12-24
18121779,2016-07-22 19:09:00,196,285,152.58,Chip Transaction,82981,Jackson,GA,30233,5912,,2016-07-22
19674305,2017-06-18 06:32:00,73,2720,30.29,Swipe Transaction,37346,Highland,NY,12528,5411,,2017-06-18
18961394,2017-01-18 01:59:00,858,2633,1.33,Chip Transaction,2177,Georgetown,TX,78633,5411,,2017-01-18
17442520,2016-02-27 16:06:00,1443,4730,51.56,Online Transaction,23446,ONLINE,,,7801,,2016-02-27
22308949,2018-12-28 08:38:00,1241,3501,80.0,Chip Transaction,27092,Lebanon,IN,46052,4829,,2018-12-28
21457387,2018-06-30 21:05:00,141,2952,19.29,Chip Transaction,32175,Victoria,TX,77905,7538,,2018-06-30
18082974,2016-07-14 12:44:00,1261,4121,10.97,Chip Transaction,39569,Portland,OR,97212,5411,,2016-07-14
20924962,2018-03-09 22:06:00,1757,2685,10.29,Chip Transaction,75781,Muncie,IN,47304,5411,,2018-03-09
21448172,2018-06-29 05:49:00,1516,1002,3.54,Chip Transaction,43293,San Anselmo,CA,94979,5499,,2018-06-29
21207628,2018-05-08 22:46:00,1797,5660,44.95,Online Transaction,15143,ONLINE,,,4784,,2018-05-08
22291720,2018-12-24 15:56:00,1613,4538,21.29,Chip Transaction,92741,Belgrade,ME,4917,5813,,2018-12-24
19458817,2017-05-03 14:12:00,373,2817,-55.0,Chip Transaction,43293,Hamilton,IN,46742,5499,,2017-05-03
19351327,2017-04-10 22:27:00,1594,3565,23.26,Chip Transaction,42858,Lexington,SC,29073,7538,,2017-04-10
20899571,2018-03-04 13:18:00,425,6133,-54.0,Chip Transaction,59935,Carmel Valley,CA,93924,5499,,2018-03-04
19314346,2017-04-03 06:40:00,1020,2728,84.41,Chip Transaction,20519,Lockport,IL,60441,5942,Insufficient Balance,2017-04-03
19522165,2017-05-17 06:18:00,1786,5462,17.37,Chip Transaction,81833,Louisville,OH,44641,5912,,2017-05-17
18811678,2016-12-17 02:43:00,758,5931,6.37,Swipe Transaction,12975,Alhambra,CA,91801,5411,,2016-12-17
19979257,2017-08-21 14:09:00,1353,3725,105.65,Online Transaction,43422,ONLINE,,,6300,,2017-08-21
22099540,2018-11-14 00:14:00,1194,4614,3.25,Chip Transaction,50867,Chattanooga,TN,37416,5541,,2018-11-14
20941945,2018-03-13 15:21:00,949,3549,11.92,Chip Transaction,62793,North Brunswick,NJ,8902,5411,,2018-03-13
19961974,2017-08-17 18:21:00,1383,4949,143.0,Chip Transaction,32175,Englewood,NJ,7631,7538,,2017-08-17
19364639,2017-04-13 15:48:00,1776,3596,-82.0,Chip Transaction,61195,Nashport,OH,43830,5541,,2017-04-13
21306433,2018-05-30 06:13:00,1121,5511,1.71,Chip Transaction,98648,Charleston,SC,29492,5814,,2018-05-30
19331161,2017-04-06 14:12:00,1874,5789,120.0,Chip Transaction,27092,Miami,FL,33177,4829,,2017-04-06
22049005,2018-11-03 07:36:00,1873,4110,115.34,Chip Transaction,75781,El Paso,TX,79902,5411,,2018-11-03
19956667,2017-08-16 16:07:00,1088,4574,23.65,Chip Transaction,790,Charleston,SC,29403,5300,,2017-08-16
22187161,2018-12-02 11:31:00,1725,3296,93.2,Chip Transaction,49010,Henrico,VA,23228,5912,,2018-12-02
17227241,2016-01-12 16:16:00,1184,4202,26.33,Chip Transaction,43550,Fremont,CA,94536,5411,,2016-01-12
21703344,2018-08-21 22:29:00,1986,5496,327.08,Chip Transaction,7777,Gilroy,CA,95020,3684,,2018-08-21
17305164,2016-01-29 10:07:00,1403,2830,38.3,Online Transaction,18563,ONLINE,,,4121,,2016-01-29
18135704,2016-07-25 18:42:00,1466,5884,12.04,Chip Transaction,28407,Seaford,DE,19973,4121,,2016-07-25
22102263,2018-11-14 13:25:00,1256,236,16.32,Online Transaction,39021,ONLINE,,,4784,,2018-11-14
17960202,2016-06-18 12:30:00,1283,4570,25.0,Chip Transaction,86439,Camas,WA,98607,5812,,2016-06-18
18806284,2016-12-15 16:52:00,236,4560,17.67,Online Transaction,18563,ONLINE,,,4121,,2016-12-15
20127654,2017-09-21 18:44:00,1666,993,25.22,Chip Transaction,39722,Niagara Falls,NY,14305,5813,,2017-09-21
18609971,2016-11-04 04:26:00,1600,4251,235.37,Chip Transaction,52073,ONLINE,,,4722,,2016-11-04
19567281,2017-05-26 12:34:00,509,4588,2.17,Chip Transaction,10173,Huntington,WV,25705,5411,,2017-05-26
20296219,2017-10-27 14:40:00,672,5001,11.44,Chip Transaction,98374,Deer Lodge,TN,37726,5411,,2017-10-27
20502583,2017-12-10 10:16:00,876,5773,35.93,Swipe Transaction,59935,Fort Riley,KS,66442,5499,,2017-12-10
18858327,2016-12-27 00:23:00,394,6057,18.92,Online Transaction,39021,ONLINE,,,4784,,2016-12-27
20429600,2017-11-24 18:58:00,94,2890,27.84,Online Transaction,39021,ONLINE,,,4784,,2017-11-24
20769491,2018-02-04 17:43:00,1224,2412,74.1,Chip Transaction,87625,College Park,MD,20740,5812,,2018-02-04
19785983,2017-07-11 13:50:00,1118,5274,27.79,Chip Transaction,76244,Los Angeles,CA,90036,5912,,2017-07-11
21875572,2018-09-27 11:50:00,1916,2856,13.03,Chip Transaction,48919,Panama City,FL,32408,5311,,2018-09-27
17823613,2016-05-20 11:16:00,663,4831,96.42,Chip Transaction,67458,Orlando,FL,32814,5411,,2016-05-20
20612819,2018-01-02 15:31:00,846,3443,6.44,Chip Transaction,55528,Omaha,NE,68136,5411,,2018-01-02
18018918,2016-06-30 19:50:00,575,4271,44.57,Chip Transaction,35451,Levittown,PA,19056,5812,,2016-06-30
17188733,2016-01-04 11:47:00,803,4882,4.88,Chip Transaction,82981,Turlock,CA,95382,5912,,2016-01-04
20112551,2017-09-18 17:04:00,1285,5172,63.3,Chip Transaction,34490,Richmond,VA,23223,5719,,2017-09-18
19558753,2017-05-24 16:49:00,1654,1368,14.01,Chip Transaction,26796,Hebron,CT,6248,4121,,2017-05-24
21322295,2018-06-02 10:16:00,1575,224,117.85,Chip Transaction,70903,Miami,FL,33193,4111,,2018-06-02
20129461,2017-09-22 08:35:00,63,4632,9.77,Chip Transaction,44722,Newark,NJ,7103,5411,,2017-09-22
22045962,2018-11-02 13:19:00,716,3965,8.3,Chip Transaction,75781,Cathedral City,CA,92234,5411,,2018-11-02
19484509,2017-05-09 06:57:00,346,192,164.9,Online Transaction,726,ONLINE,,,4900,,2017-05-09
19346529,2017-04-09 19:45:00,1513,3933,25.56,Chip Transaction,94971,Shelton,CT,6484,5813,,2017-04-09
19136279,2017-02-24 06:50:00,1618,5363,74.0,Chip Transaction,26957,Mount Vernon,NY,10552,7230,,2017-02-24
21328734,2018-06-03 15:01:00,652,1255,11.69,Chip Transaction,69216,East Hartford,CT,6108,5921,,2018-06-03
21627229,2018-08-05 16:28:00,1582,6110,62.41,Online Transaction,15143,ONLINE,,,4784,,2018-08-05
19460045,2017-05-03 19:13:00,1966,6029,53.0,Chip Transaction,59935,Paragould,AR,72450,5499,,2017-05-03
17462574,2016-03-03 20:37:00,1851,3164,65.54,Chip Transaction,92060,Alamogordo,NM,88310,5812,,2016-03-03
21899584,2018-10-02 13:51:00,820,127,56.29,Chip Transaction,79927,Dennis,MA,2638,5912,,2018-10-02
20781950,2018-02-07 13:25:00,1837,2256,35.55,Swipe Transaction,20561,Los Angeles,CA,90001,5912,,2018-02-07
19105239,2017-02-17 12:56:00,747,3119,11.67,Chip Transaction,5071,Pomeroy,OH,45769,5812,,2017-02-17
18534348,2016-10-18 22:47:00,1107,8,71.85,Swipe Transaction,69956,Endicott,NY,13760,5310,,2016-10-18
17381660,2016-02-14 16:19:00,1295,3318,46.28,Chip Transaction,71928,Duluth,MN,55807,7538,,2016-02-14
19660552,2017-06-15 08:58:00,1314,1140,5.06,Swipe Transaction,72158,New Braunfels,TX,78130,5411,,2017-06-15
21816531,2018-09-14 17:45:00,1279,4252,62.64,Swipe Transaction,12936,Novi,MI,48375,5812,,2018-09-14
22030094,2018-10-30 09:21:00,474,5114,15.82,Chip Transaction,20916,Bethpage,NY,11714,5651,,2018-10-30
20954643,2018-03-16 09:47:00,948,5695,8.24,Chip Transaction,59935,West Palm Beach,FL,33406,5499,,2018-03-16
19933245,2017-08-11 15:25:00,1541,3253,108.5,Chip Transaction,99856,Clinton,TN,37716,5300,,2017-08-11
19490592,2017-05-10 10:38:00,1003,3130,7.51,Chip Transaction,75781,Morrisville,PA,19067,5411,,2017-05-10
22163470,2018-11-27 13:30:00,142,1046,192.04,Chip Transaction,78298,Eastford,CT,6242,4900,,2018-11-27
19707770,2017-06-25 06:32:00,277,2350,-94.0,Chip Transaction,61195,Grenada,MS,38901,5541,,2017-06-25
